Time,Score,ELO,Error,Puzzle,Output
08/20/24 00:35:37,0.0,100,,"{""FEN"":""2Q5/2p3k1/2p1r1rp/P1Bpb1q1/8/6Pb/5R1P/4R1K1 w - - 7 45"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""attraction sacrifice"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f2f7 g7f7 c8f8"",""Rating"":""2311""}","{""FEN"":""2Q5/2p3k1/2p1r1rp/P1Bpb1q1/8/6Pb/5R1P/4R1K1 w - - 7 45"",""Phase"":""endgame"",""OpeningTags"":""Kings w Accepted Other variations"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""long"",""Moves"":""g4d4e4 e8 d3b5 e5e4d5d7 e6d8d6d7 f7 a6"",""Rating"":""1120379""}"
08/20/24 00:35:44,0,100,json_err,"{""FEN"":""2rr2k1/p3q1pp/1pnRPp2/2p5/6Q1/4P1P1/PB3P1P/3R2K1 w - - 0 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d6d7 d8d7 d1d7"",""Rating"":""1858""}","{""FEN"":""2rr2k1/p3q1pp/1pnRPp2/2p5/6Q1/4P1P1/PB3P1P/3R2K1 w - - 0 26"",""Phase"":""middlegame"",""OpeningTags"":""English Vienna Pawn Gambit"",""Goal"":""crushing"",""Motif"":""kingsideAttack fork"",""Length"":""long"",""Moves"":""e4a4 g4d4 f7e8 d1f3e4d3 h7h8f6g7{""FEN"":""1974""}"
08/20/24 00:35:52,0.0,100,,"{""FEN"":""1k6/pp2p3/1q2pnp1/1N2p3/2Q1P2r/4P3/PP4PP/2R3K1 b - - 7 23"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""attraction kingsideAttack sacrifice"",""Length"":""long"",""Moves"":""b6e3 g1h1 h4h2 h1h2 f6g4"",""Rating"":""1758""}","{""FEN"":""1k6/pp2p3/1q2pnp1/1N2p3/2Q1P2r/4P3/PP4PP/2R3K1 b - - 7 23"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Sicilian Accepted Defense variations"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""g1h2 e1h4h1 f7e8 e3e2d5e6 d8"",""Rating"":""117""}"
08/20/24 00:35:58,0,100,moves_err,"{""FEN"":""8/pR4bk/8/2Pn4/3Pp3/5r1p/P3K3/B2R4 b - - 0 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn exposedKing"",""Length"":""veryLong"",""Moves"":""d5f4 e2d2 f3d3 d2c2 d3d1 c2d1 h3h2"",""Rating"":""2181""}","{""FEN"":""8/pR4bk/8/2Pn4/3Pp3/5r1p/P3K3/B2R4 b - - 0 40"",""Phase"":""endgame"",""OpeningTags"":""Caro-Kann Main Classical Variation961""}"
08/20/24 00:36:06,0.0,100,,"{""FEN"":""7k/1b1q3p/6pP/1p4N1/1Qn5/1n1p2P1/5P2/6K1 w - - 0 39"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""b4f8"",""Rating"":""1500""}","{""FEN"":""7k/1b1q3p/6pP/1p4N1/1Qn5/1n1p2P1/5P2/6K1 w - - 0 39"",""Phase"":""endgame"",""OpeningTags"":""Ruy Advance Attack"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d5f5 g3g3 e7d6 h3f3"",""Rating"":""101""}"
08/20/24 00:36:13,0.0,100,,"{""FEN"":""r1bqr1k1/pp3pbp/3p1np1/2pPn3/2P1N3/2N1P2P/PP2BPPB/R2QK2R b KQ - 0 12"",""Phase"":""opening"",""OpeningTags"":""Modern Defense Other variations"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""long"",""Moves"":""f6e4 c3e4 e5c4 e2c4 e8e4"",""Rating"":""1975""}","{""FEN"":""r1bqr1k1/pp3pbp/3p1np1/2pPn3/2P1N3/2N1P2P/PP2BPPB/R2QK2R b KQ - 0 12"",""Phase"":""opening"",""Goal"":""discoveredAttack"",""OpeningTags"":""English Game Defense Other variations"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""d7b6 f3 f1d7d4"",""Rating"":""9""}"
08/20/24 00:36:20,0.0,100,,"{""FEN"":""1n3Q2/r1kR3p/1p4p1/p1pr1p2/8/8/P1P2PPP/3R2K1 b - - 0 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""b8d7 f8c8 c7c8"",""Rating"":""2118""}","{""FEN"":""1n3Q2/r1kR3p/1p4p1/p1pr1p2/8/8/P1P2PPP/3R2K1 b - - 0 35"",""Phase"":""middlegame"",""OpeningTags"":""Kings Defense Declined Variation"",""Goal"":""crushing"",""Length"":""oneMove mateIn2"",""Moves"":""d6b8 c5a6 d4e8 d5e7 g3"",""Rating"":""1502""}"
08/20/24 00:36:27,0.0,100,,"{""FEN"":""6k1/4q1p1/r1p2r1p/p2p1p2/P2P1N2/4PN1P/Q5P1/1R4K1 b - - 3 28"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e7e3 a2f2 e3f4"",""Rating"":""1066""}","{""FEN"":""6k1/4q1p1/r1p2r1p/p2p1p2/P2P1N2/4PN1P/Q5P1/1R4K1 b - - 3 28"",""Phase"":""middlegame"",""OpeningTags"":""English Game Other variations"",""Goal"":""advantage"",""Length"":""oneMove"",""Moves"":""e8d8 c1h7"",""Rating"":""10628""}"
08/20/24 00:36:34,0.0,100,,"{""FEN"":""r1b1r1k1/pppnqpbp/3p1np1/3Np3/2PP4/1P1BPN2/P1Q2PPP/R1B2RK1 b - - 2 10"",""Phase"":""opening"",""OpeningTags"":""Kings Indian Defense Other variations"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f6d5 c4d5 e5e4"",""Rating"":""1566""}","{""FEN"":""r1b1r1k1/pppnqpbp/3p1np1/3Np3/2PP4/1P1BPN2/P1Q2PPP/R1B2RK1 b - - 2 10"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c2b1 e2g5 g1b1 e4h3 f3f6"",""Rating"":""810""}"
08/20/24 00:36:41,0.0,100,,"{""FEN"":""4rbk1/5p1p/PQ4pq/8/3P4/1B4P1/1r3P1P/5RK1 w - - 1 34"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""b3f7 g8f7 b6b2"",""Rating"":""944""}","{""FEN"":""4rbk1/5p1p/PQ4pq/8/3P4/1B4P1/1r3P1P/5RK1 w - - 1 34"",""Phase"":""endgame"",""OpeningTags"":""Kings Defense Modern Other variations"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e5d2 h3g5 g3h3"",""Rating"":""19460""}"
08/20/24 00:36:48,0.0,100,,"{""FEN"":""8/p7/k1rN3p/6p1/1Q6/8/PP3PPP/6K1 b - - 0 43"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""c6c1 b4e1 c1e1"",""Rating"":""649""}","{""FEN"":""8/p7/k1rN3p/6p1/1Q6/8/PP3PPP/6K1 b - - 0 43"",""Phase"":""endgame"",""OpeningTags"":""French skewer"",""OpeningTags"":""Sicilian b"",""FEN"":""8/4K1r4/p6kp1P/4P3/4P6/6 w - - 4 42"",""Phase"":""pawnEndgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e3g3 d4d5"",""Rating"":""870""}"
08/20/24 00:36:55,0.0,100,,"{""FEN"":""r3k2r/1b1n1ppp/pq2p3/2bp2P1/1p1NP3/3BBP2/PPPQ3P/1K1RR3 b kq - 7 17"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Scheveningen Variation"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c5d4 e3d4 b6d4"",""Rating"":""861""}","{""FEN"":""r3k2r/1b1n1ppp/pq2p3/2bp2P1/1p1NP3/3BBP2/PPPQ3P/1K1RR3 b kq - 7 17"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""clearance discoveredAttack exposedKing sacrifice"",""Length"":""short"",""Moves"":""d3h4 e3f8f1 e6e2 f4f1 g3f2"",""Rating"":""12026""}"
08/20/24 00:37:02,0.0,100,,"{""FEN"":""2k4r/1pp3pp/p7/4q3/4n3/3QB3/PP4PP/3R2K1 w - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""d3d7 c8b8 d7d8 h8d8 d1d8"",""Rating"":""960""}","{""FEN"":""2k4r/1pp3pp/p7/4q3/4n3/3QB3/PP4PP/3R2K1 w - - 0 23"",""Phase"":""middlegame"",""OpeningTags"":""Italian Defense"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""veryLong"",""Moves"":""c5b5 g5e3 c5e2 f5f6 f5d6 g5g6"",""Rating"":""1603""}"
08/20/24 00:37:09,0.0,100,,"{""FEN"":""3qr1kb/5p1p/5Pp1/pp1BB3/3P4/5Q2/Pr4P1/5RK1 w - - 0 29"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction sacrifice skewer"",""Length"":""long"",""Moves"":""d5f7 g8f7 f3b7 f7f8 b7h7"",""Rating"":""2123""}","{""FEN"":""3qr1kb/5p1p/5Pp1/pp1BB3/3P4/5Q2/Pr4P1/5RK1 w - - 0 29"",""Phase"":""middlegame"",""OpeningTags"":""Ruy Defense Variation"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d1e4 h4h6"",""Rating"":""175""}"
08/20/24 00:37:16,0.0,100,,"{""FEN"":""r1b2r2/ppq2pp1/2nb2k1/4p1N1/3n2Q1/2N4P/PP1B1PP1/R4RK1 w - - 0 17"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Open"",""Goal"":""mate"",""Motif"":""discoveredAttack"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g5e6 g6h7 g4g7"",""Rating"":""1901""}","{""FEN"":""r1b2r2/ppq2pp1/2nb2k1/4p1N1/3n2Q1/2N4P/PP1B1PP1/R4RK1 w - - 0 17"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""hangingPiece pin"",""Length"":""short"",""Moves"":""e5f7 g7f7 d1d8"",""Rating"":""961""}"
08/20/24 00:37:23,0.0,100,,"{""FEN"":""3r2k1/1rpq1ppp/p4b2/1pP1p3/8/1P1PBN2/P1Q2PPP/1R4K1 w - - 1 21"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""advancedPawn fork"",""Length"":""short"",""Moves"":""c5c6 d7c8 c6b7"",""Rating"":""1103""}","{""FEN"":""3r2k1/1rpq1ppp/p4b2/1pP1p3/8/1P1PBN2/P1Q2PPP/1R4K1 w - - 1 21"",""Phase"":""middlegame"",""OpeningTags"":""Kings Defense Other variations"",""Goal"":""advantage"",""Motif"":""hangingPiece sacrifice"",""Length"":""long"",""Moves"":""f4d5 e6h6 g4h6 f7g5 f8g8"",""Rating"":""551""}"
08/20/24 00:37:30,0.0,100,,"{""FEN"":""5r2/5pk1/p3p2p/1p2N1P1/3p1nQ1/3P4/1q4P1/2r1R1K1 w - - 0 30"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction doubleCheck"",""Length"":""short"",""Moves"":""g5h6 g7h6 g4f4"",""Rating"":""1411""}","{""FEN"":""5r2/5pk1/p3p2p/1p2N1P1/3p1nQ1/3P4/1q4P1/2r1R1K1 w - - 0 30"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Defense Smith-Morra Variation"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""c1c3 c5b4 e7e6"",""Rating"":""2938""}"
08/20/24 00:37:37,0.0,100,,"{""FEN"":""r4rk1/p2n2pp/2R1pp2/3p4/Q2b1q1B/P2P1N2/5PPP/5RK1 w - - 0 21"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""a4d4 f4d4 f3d4"",""Rating"":""1336""}","{""FEN"":""r4rk1/p2n2pp/2R1pp2/3p4/Q2b1q1B/P2P1N2/5PPP/5RK1 w - - 0 21"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Giuoco Variation"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""g6g5 g4g6 d8d7"",""Rating"":""29106""}"
08/20/24 00:37:44,0.0,100,,"{""FEN"":""4rr1k/6pp/p2B4/1p1Q4/8/3P4/PP3RPP/n5K1 b - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e8e1 f2f1 e1f1"",""Rating"":""667""}","{""FEN"":""4rr1k/6pp/p2B4/1p1Q4/8/3P4/PP3RPP/n5K1 b - - 0 23"",""Phase"":""middlegame"",""OpeningTags"":""Indian Declined Game Variation"",""Goal"":""crushing"",""Motif"":""pin fork"",""Length"":""short"",""Moves"":""g2e4 e6f3 d1f4"",""Rating"":""9""}"
08/20/24 00:37:51,0.0,100,,"{""FEN"":""r1b1k2r/1p1p1ppp/p2Q1n2/q2Np3/4P3/8/PPnB1PPP/R3KB1R w KQkq - 0 11"",""Phase"":""opening"",""OpeningTags"":""Sicilian Defense Lowenthal Variation"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""veryLong"",""Moves"":""e1d1 a5d2 d1d2 f6e4 d2c2 e4d6 d5c7 e8d8 c7a8"",""Rating"":""1226""}","{""FEN"":""r1b1k2r/1p1p1ppp/p2Q1n2/q2Np3/4P3/8/PPnB1PPP/R3KB1R w KQkq - 0 11"",""Phase"":""opening"",""Goal"":""10"",""OpeningTags"":""Four hangingPiece"",""Goal"":""mate"",""Motif"":""attraction hangingPiece"",""Length"":""oneMove"",""Moves"":""e3c3"",""Rating"":""1669""}"
08/20/24 00:37:58,0.0,100,,"{""FEN"":""4rrk1/ppp2Np1/2n1q2p/8/8/P2QPRP1/1PP4P/5RK1 b - - 5 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""fork sacrifice"",""Length"":""long"",""Moves"":""f8f7 f3f7 c6e5 f7g7 g8g7"",""Rating"":""1911""}","{""FEN"":""4rrk1/ppp2Np1/2n1q2p/8/8/P2QPRP1/1PP4P/5RK1 b - - 5 23"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Game London Gambit"",""Goal"":""mate"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""e3e1 e5d4 c1e1 c8e1"",""Rating"":""1339""}"
08/20/24 00:38:06,0.0,100,,"{""FEN"":""r4rk1/p2qb2p/1p2p1B1/3p4/3P1PQ1/1PP1PR2/3Bb2P/R5K1 b - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e2f3 g6h7 g8h7"",""Rating"":""1431""}","{""FEN"":""r4rk1/p2qb2p/1p2p1B1/3p4/3P1PQ1/1PP1PR2/3Bb2P/R5K1 b - - 0 22"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Other variations"",""Goal"":""advantage"",""Motif"":""discoveredAttack sacrifice"",""Length"":""veryLong"",""Moves"":""d2h2 e4 h7h4 b1f1 d1c2 f6f4 f4f4 e7f6 h4g5"",""Rating"":""2717""}"
08/20/24 00:38:13,0.0,100,,"{""FEN"":""3r2k1/pp1rR1bp/3P1p2/1q3p2/1PpB4/P5Q1/5PPP/R5K1 b - - 1 25"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""veryLong"",""Moves"":""d7e7 d6e7 d8d4 a1e1 d4e4 e1e4 f5e4"",""Rating"":""2017""}","{""FEN"":""3r2k1/pp1rR1bp/3P1p2/1q3p2/1PpB4/P5Q1/5PPP/R5K1 b - - 1 25"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Gambit Italian Defense"",""Goal"":""advantage"",""Motif"":""defensiveMove fork"",""Length"":""long"",""Moves"":""f2f6 g5h5 f2f6 f7e5 f4g5"",""Rating"":""702""}"
08/20/24 00:38:20,0.0,100,,"{""FEN"":""8/4b3/4k3/2P4p/pK3p2/8/6PP/6B1 b - - 2 38"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e6d5 g1f2 a4a3"",""Rating"":""1910""}","{""FEN"":""8/4b3/4k3/2P4p/pK3p2/8/6PP/6B1 b - - 2 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g2h1q g1f2"",""Rating"":""12182""}"
08/20/24 00:38:27,0.0,100,,"{""FEN"":""r3r1k1/p1pq1pp1/2pb3p/5b2/2B5/2N5/PPPQ1PPP/R4RK1 b - - 5 17"",""Phase"":""middlegame"",""OpeningTags"":""Four Knights Game Scotch Variation Accepted"",""Goal"":""crushing"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""short"",""Moves"":""d6h2 g1h2 d7d2"",""Rating"":""971""}","{""FEN"":""r3r1k1/p1pq1pp1/2pb3p/5b2/2B5/2N5/PPPQ1PPP/R4RK1 b - - 5 17"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""c2c3 e3e2"",""Rating"":""2760""}"
08/20/24 00:38:34,0.0,100,,"{""FEN"":""5rk1/pp3qpp/4p3/8/1P2Q3/P1R1PnPP/5PK1/3R4 b - - 0 27"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""deflection discoveredAttack"",""Length"":""long"",""Moves"":""f3e1 g2h1 f7f2 c3c8 f2f1"",""Rating"":""2079""}","{""FEN"":""5rk1/pp3qpp/4p3/8/1P2Q3/P1R1PnPP/5PK1/3R4 b - - 0 27"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Kings Accelerated Queen Variation"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""b7c1 c5f2 g3f3"",""Rating"":""10691""}"
08/20/24 00:38:41,0.0,100,,"{""FEN"":""r1r3k1/1p3ppp/4p3/2Np4/1q1P4/2Q4P/p1PK1PP1/R6R b - - 3 28"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""b4c3 d2c3 b7b6 c3b2 b6c5"",""Rating"":""1643""}","{""FEN"":""r1r3k1/1p3ppp/4p3/2Np4/1q1P4/2Q4P/p1PK1PP1/R6R b - - 3 28"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Main Variation"",""Goal"":""crushing"",""Motif"":""pin sacrifice"",""Length"":""short"",""Moves"":""d6d2 f6e7 f3h4"",""Rating"":""999""}"
08/20/24 00:38:48,0.0,100,,"{""FEN"":""r3r1k1/pp3p2/2p4p/4P1p1/6P1/2qB3P/b1P1Q1P1/3R1RK1 w - - 0 25"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""long"",""Moves"":""e2e4 c3e5 e4h7 g8f8 c2c4"",""Rating"":""2580""}","{""FEN"":""r3r1k1/pp3p2/2p4p/4P1p1/6P1/2qB3P/b1P1Q1P1/3R1RK1 w - - 0 25"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Defense Old Sicilian"",""Goal"":""advantage"",""Motif"":""hangingPiece sacrifice"",""Length"":""short"",""Moves"":""e3f4 d5f6 e6f3"",""Rating"":""840""}"
08/20/24 00:38:55,0.0,100,,"{""FEN"":""r1b2rk1/5ppp/1pBp4/p1bP4/3qP3/PQ3PB1/1P2K1PP/R6R b - - 1 22"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c8a6 e2e1 a6d3"",""Rating"":""2413""}","{""FEN"":""r1b2rk1/5ppp/1pBp4/p1bP4/3qP3/PQ3PB1/1P2K1PP/R6R b - - 1 22"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Declined Exchange Variation"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d8d4 g5e6 c6c4"",""Rating"":""13587""}"
08/20/24 00:39:02,0.0,100,,"{""FEN"":""r3r1k1/bpp2ppp/p7/P2qnb2/1P6/2P2N2/5PPP/RNBQR1K1 w - - 0 15"",""Phase"":""middlegame"",""OpeningTags"":""Italian Game Classical Variation"",""Goal"":""advantage"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""d1d5 e5f3 g2f3"",""Rating"":""1864""}","{""FEN"":""r3r1k1/bpp2ppp/p7/P2qnb2/1P6/2P2N2/5PPP/RNBQR1K1 w - - 0 15"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""g7f5 h7h6 h5f5"",""Rating"":""1992""}"
08/20/24 00:39:09,0.0,100,,"{""FEN"":""2r3k1/pp3ppp/8/5Q2/8/2P5/q1P2PPP/3rB2K w - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""f5c8 d1d8 c8d8"",""Rating"":""518""}","{""FEN"":""2r3k1/pp3ppp/8/5Q2/8/2P5/q1P2PPP/3rB2K w - - 0 23"",""Phase"":""endgame"",""OpeningTags"":""Kings Game Other variations"",""Goal"":""crushing"",""Motif"":""defensiveMove fork"",""Length"":""short"",""Moves"":""e1a2 a2b4 a2a7"",""Rating"":""944""}"
08/20/24 00:39:16,0.0,100,,"{""FEN"":""2r5/1R2r1kp/3pq1p1/p1p5/4P3/5Q2/P5P1/5RK1 w - - 2 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""deflection intermezzo sacrifice"",""Length"":""long"",""Moves"":""f3h3 e6h3 b7e7 g7h6 g2h3"",""Rating"":""2603""}","{""FEN"":""2r5/1R2r1kp/3pq1p1/p1p5/4P3/5Q2/P5P1/5RK1 w - - 2 35"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""b4a2"",""Rating"":""665""}"
08/20/24 00:39:23,0.0,100,,"{""FEN"":""rn1q1rk1/p1b1npp1/2p4p/8/2BPNp2/5Q2/PPP2KPP/R1B1R3 b - - 0 15"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Accepted Bishops Gambit"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d8d4 f2f1 d4c4"",""Rating"":""973""}","{""FEN"":""rn1q1rk1/p1b1npp1/2p4p/8/2BPNp2/5Q2/PPP2KPP/R1B1R3 b - - 0 15"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""deflection pin"",""Length"":""long"",""Moves"":""f3f3 f6h5 g3f2 b7d6 h4e5"",""Rating"":""13278""}"
08/20/24 00:39:30,0.0,100,,"{""FEN"":""r3kb1r/5ppp/3qb3/2p1p3/4n3/p1BP4/P2QBPPP/KR4NR w kq - 0 23"",""Phase"":""opening"",""Goal"":""advantage"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""d3e4 d6d2 c3d2"",""Rating"":""1135""}","{""FEN"":""r3kb1r/5ppp/3qb3/2p1p3/4n3/p1BP4/P2QBPPP/KR4NR w kq - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e3e6 f6e3 e4g4"",""Rating"":""1103""}"
08/20/24 00:39:37,0.0,100,,"{""FEN"":""r1r4k/5Qpp/p3p3/1p1qN3/8/2B1PP2/1P4PP/5RK1 b - - 1 22"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""capturingDefender"",""Length"":""short"",""Moves"":""c8c3 b2c3 d5e5"",""Rating"":""1575""}","{""FEN"":""r1r4k/5Qpp/p3p3/1p1qN3/8/2B1PP2/1P4PP/5RK1 b - - 1 22"",""Phase"":""middlegame"",""OpeningTags"":""Indian Game Other variations"",""Goal"":""crushing"",""Motif"":""kingsideAttack sacrifice"",""Length"":""long"",""Moves"":""c7g5 f3f3 g5e3 g5h3 f6f6"",""Rating"":""661""}"
08/20/24 00:39:44,0.0,100,,"{""FEN"":""8/6P1/8/p1p1k3/P3p2K/3p3P/2B5/8 b - - 0 44"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn hangingPiece"",""Length"":""short"",""Moves"":""d3c2 g7g8q c2c1q"",""Rating"":""872""}","{""FEN"":""8/6P1/8/p1p1k3/P3p2K/3p3P/2B5/8 b - - 0 44"",""Phase"":""endgame"",""OpeningTags"":""equality"",""Motif"":""attraction pin"",""Length"":""short"",""Moves"":""e4e5 e3e3 e3e4 c1f2"",""Rating"":""1386""}"
08/20/24 00:39:51,0.0,100,,"{""FEN"":""5r1k/6p1/b3B3/8/3R4/8/5r1P/4R1K1 w - - 0 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4h4"",""Rating"":""731""}","{""FEN"":""5r1k/6p1/b3B3/8/3R4/8/5r1P/4R1K1 w - - 0 38"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Game Other variations"",""Goal"":""advantage"",""Motif"":""deflection fork"",""Length"":""long"",""Moves"":""e8f5 c8e8 b8d6 e7d7 g8f7 f7d5"",""Rating"":""1080""}"
08/20/24 00:39:58,0.0,100,,"{""FEN"":""r3r1k1/pp3pp1/3b3p/3pq3/8/2PQ3P/PP3PP1/R3RBK1 b - - 1 17"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Exchange Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e5h2"",""Rating"":""796""}","{""FEN"":""r3r1k1/pp3pp1/3b3p/3pq3/8/2PQ3P/PP3PP1/R3RBK1 b - - 1 17"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""advancedPawn sacrifice"",""Length"":""long"",""Moves"":""d5d5 e7c6 d8f6 b3c3 g1f1"",""Rating"":""12093""}"
08/20/24 00:40:05,0.0,100,,"{""FEN"":""4k2r/3p1pp1/4p2p/2q5/1p2bPn1/1B6/1PPQN1PP/3R3K w k - 2 21"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d2d7 e8f8 d7d8"",""Rating"":""811""}","{""FEN"":""4k2r/3p1pp1/4p2p/2q5/1p2bPn1/1B6/1PPQN1PP/3R3K w k - 2 21"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Declined Variation"",""Goal"":""advantage"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""b2c3 b3a4 c3b4"",""Rating"":""2827""}"
08/20/24 00:40:12,0.0,100,,"{""FEN"":""1r1q1r1k/Rb3Npp/4Qb2/3Pp3/1pp1P3/1P4PP/6B1/4R1K1 b - - 1 29"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""exposedKing fork sacrifice"",""Length"":""long"",""Moves"":""f8f7 e6f7 d8b6 g1h2 b6a7"",""Rating"":""1218""}","{""FEN"":""1r1q1r1k/Rb3Npp/4Qb2/3Pp3/1pp1P3/1P4PP/6B1/4R1K1 b - - 1 29"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Game Other variations"",""Goal"":""advantage"",""Length"":""veryLong"",""Moves"":""e6e5 h1h1 d4b5 c6b4 d2c5 c5d5 d5d4"",""Rating"":""2186""}"
