Time,Score,ELO,Error,Puzzle,Output
08/19/24 18:36:04,0.0,100,,"{""FEN"":""8/p5pk/3b2r1/2p2Q2/2P2p1p/1P2pq1P/PBP1R1P1/6K1 w - - 0 39"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f5g6 h7g6 g2f3"",""Rating"":""1386""}","{""FEN"":""8/p5pk/3b2r1/2p2Q2/2P2p1p/1P2pq1P/PBP1R1P1/6K1 w - - 0 39"",""Phase"":""endgame"",""Length"":""hangingPiece"",""Length"":""short"",""Moves"":""c7h2 g6d6h2f1"",""Rating"":""523""}"
08/19/24 18:36:11,0.0,100,,"{""FEN"":""3r3r/pb2pk2/nqp2p2/1p6/6pP/P2R2B1/2PQB1P1/1K1R4 w - - 14 30"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""d3d8 h8d8 d2d8 b6d8 d1d8"",""Rating"":""684""}","{""FEN"":""3r3r/pb2pk2/nqp2p2/1p6/6pP/P2R2B1/2PQB1P1/1K1R4 w - - 14 30"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann hangingPiece"",""Goal"":""mate"",""Length"":""short"",""Moves"":""e5f4mateIn2"",""Rating"":""7180""}"
08/19/24 18:36:18,0.0,100,,"{""FEN"":""1k1r4/1p1r1p2/Q1p1q3/4p1p1/4P2p/1RPP4/P1K2PPP/7R b - - 2 26"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e6b3 a2b3 b7a6"",""Rating"":""1534""}","{""FEN"":""1k1r4/1p1r1p2/Q1p1q3/4p1p1/4P2p/1RPP4/P1K2PPP/7R b - - 2 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1e2 e2e1e1e8"",""Rating"":""626""}"
08/19/24 18:36:25,0.0,100,,"{""FEN"":""6k1/2p4p/1p1b2p1/p2N1r2/P1rP2RP/8/2P1R1K1/8 w - - 1 39"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d5e3 f5f4 g4f4"",""Rating"":""1899""}","{""FEN"":""6k1/2p4p/1p1b2p1/p2N1r2/P1rP2RP/8/2P1R1K1/8 w - - 1 39"",""Phase"":""endgame"",""OpeningTags"":""Queens Normal System"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d3h7"",""Rating"":""538/8""}"
08/19/24 18:36:32,0,100,json_err,"{""FEN"":""4r1k1/5p2/P1Q5/6p1/4Pq2/2P2P2/1P1r1RKP/R7 b - - 0 28"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""oneMove"",""Moves"":""d2f2"",""Rating"":""1407""}","{""FEN"":""4r1k1/5p2/P1Q5/6p1/4Pq2/2P2P2/1P1r1RKP/R7 b - - 0 28"",""Phase"":""endgame"","""",""Goal"":""mate"",""Length"":""short"",""Mate"":""d4 c8 a8 f8 mateIn1"",""Rating"":""788""}"
08/19/24 18:36:39,0.0,100,,"{""FEN"":""3rk2r/ppp2ppp/2p1bn2/8/1b2P2q/2NQ4/PPPB1PPP/2KR1B1R w k - 4 10"",""Phase"":""middlegame"",""OpeningTags"":""Scotch Game Modern Defense"",""Goal"":""crushing"",""Motif"":""discoveredAttack sacrifice"",""Length"":""long"",""Moves"":""d3d8 e8d8 d2g5 d8c8 g5h4"",""Rating"":""1575""}","{""FEN"":""3rk2r/ppp2ppp/2p1bn2/8/1b2P2q/2NQ4/PPPB1PPP/2KR1B1R w k - 4 10"",""Phase"":""middlegame"",""Goal"":""endgame"",""Motif"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d8c1e1 e1 g5h7"",""Rating"":""480""}"
08/19/24 18:36:46,0.0,100,,"{""FEN"":""8/8/4p3/2rk1p2/5K2/5P2/2R5/8 w - - 0 58"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c2c5 d5c5 f4e5 c5c6 e5e6"",""Rating"":""1378""}","{""FEN"":""8/8/4p3/2rk1p2/5K2/5P2/2R5/8 w - - 0 58"",""Phase"":""endgame"",""OpeningTags"":""Italian Defense Variation"",""Goal"":""sacrifice"",""Length"":""short"",""Length"":""backRankMate mateIn2"",""Moves"":""a5d8 d3 f2 d1d8"",""Rating"":""46""}"
08/19/24 18:36:53,0.0,100,,"{""FEN"":""2r1r1k1/5p2/1q4p1/pp1pRpP1/3n3p/1PPB3P/PK1Q1P2/2R5 w - - 0 26"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""intermezzo kingsideAttack"",""Length"":""short"",""Moves"":""e5e8 c8e8 c3d4"",""Rating"":""1501""}","{""FEN"":""2r1r1k1/5p2/1q4p1/pp1pRpP1/3n3p/1PPB3P/PK1Q1P2/2R5 w - - 0 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""h4h2 f2 g1h2 e1"",""Rating"":""749""}"
08/19/24 18:37:00,0.0,100,,"{""FEN"":""6k1/1pp3rp/3p2p1/p1nPp3/2P1P1q1/2N3N1/PP3Q2/2K2R2 b - - 4 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""c5d3 c1c2 d3f2"",""Rating"":""1375""}","{""FEN"":""6k1/1pp3rp/3p2p1/p1nPp3/2P1P1q1/2N3N1/PP3Q2/2K2R2 b - - 4 24"",""Phase"":""endgame"",""OpeningTags"":""Scotch Queens Accepted Knights Alapin Variation"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Motif"":""skewer"",""Length"":""short"",""Moves"":""d6d2 f6f8f1 f2f1"",""Rating"":""826""}"
08/19/24 18:37:07,0.0,100,,"{""FEN"":""r5rk/ppp3pp/2n5/4N3/2Bqn3/8/PP4PP/RNB1K2R w KQ - 0 15"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Declined Classical Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1 smotheredMate"",""Moves"":""e5f7"",""Rating"":""986""}","{""FEN"":""r5rk/ppp3pp/2n5/4N3/2Bqn3/8/PP4PP/RNB1K2R w KQ - 0 15"",""Phase"":""opening"",""Goal"":""endgame"",""OpeningTags"":""Kings Opening Defense"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d1f8"",""Rating"":""602""}"
08/19/24 18:37:14,0.0,100,,"{""FEN"":""5rk1/6b1/3Q1p2/p2PpR2/4q2P/8/5BP1/1R4K1 b - - 0 41"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork hangingPiece"",""Length"":""short"",""Moves"":""e4b1 g1h2 b1f5"",""Rating"":""1334""}","{""FEN"":""5rk1/6b1/3Q1p2/p2PpR2/4q2P/8/5BP1/1R4K1 b - - 0 41"",""Phase"":""endgame"",""OpeningTags"":""Caro-Kann Defense Accepted Defense variations"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4f3"",""Rating"":""862""}"
08/19/24 18:37:21,0.0,100,,"{""FEN"":""3r2k1/7p/1q4p1/1p1nQ3/1P6/8/3B2PP/4R2K w - - 3 31"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""d2g5 b6d6 g5d8 d6e5 e1e5"",""Rating"":""2452""}","{""FEN"":""3r2k1/7p/1q4p1/1p1nQ3/1P6/8/3B2PP/4R2K w - - 3 31"",""Phase"":""endgame"",""OpeningTags"":""Kings Queens Game Accepted Closed"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""backRankMate mateIn1"",""Moves"":""c8f7"",""Rating"":""695""}"
08/19/24 18:37:28,0.0,100,,"{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""quietMove sacrifice"",""Length"":""long"",""Moves"":""f3e3 b6e3 d6e4 e3e4 d3e4"",""Rating"":""2764""}","{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Other 26"",""Goal"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""backRankMate mateIn1"",""Moves"":""f1h8"",""Rating"":""831""}"
08/19/24 18:37:35,0.0,100,,"{""FEN"":""2R5/p1P1r3/8/5p2/5k1p/1P3p2/P6P/5K2 b - - 0 39"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""long"",""Moves"":""f4e3 c8a8 e7c7 a8e8 e3f4"",""Rating"":""1965""}","{""FEN"":""2R5/p1P1r3/8/5p2/5k1p/1P3p2/P6P/5K2 b - - 0 39"",""Phase"":""endgame"",""OpeningTags"":""Ruy Pawn Game Defense"",""Goal"":""mate"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""a7a1 c5c8 c8e8 h8e8 b8f8 d8e8"",""Rating"":""693""}"
08/19/24 18:37:42,0.0,100,,"{""FEN"":""6k1/4q1p1/r1p2r1p/p2p1p2/P2P1N2/4PN1P/Q5P1/1R4K1 b - - 3 28"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e7e3 a2f2 e3f4"",""Rating"":""1066""}","{""FEN"":""6k1/4q1p1/r1p2r1p/p2p1p2/P2P1N2/4PN1P/Q5P1/1R4K1 b - - 3 28"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g4d1 c1e1"",""Rating"":""604""}"
08/19/24 18:37:49,0.0,100,,"{""FEN"":""1r4k1/6p1/2p4p/3p4/5Pb1/5NP1/q2Q1PBP/3R2K1 b - - 4 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""a2d2 f3d2 g4d1"",""Rating"":""1602""}","{""FEN"":""1r4k1/6p1/2p4p/3p4/5Pb1/5NP1/q2Q1PBP/3R2K1 b - - 4 32"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Other variations"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""a2a8"",""Rating"":""853""}"
08/19/24 18:37:56,0.0,100,,"{""FEN"":""3Q4/pppb1Rbk/3p4/8/3BP1n1/P1Pq3K/1P4P1/8 w - - 9 36"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction defensiveMove exposedKing pin"",""Length"":""long"",""Moves"":""h3h4 g4e5 f7g7 h7g7 d8d7"",""Rating"":""2527""}","{""FEN"":""3Q4/pppb1Rbk/3p4/8/3BP1n1/P1Pq3K/1P4P1/8 w - - 9 36"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""f4h1"",""Rating"":""55""}"
08/19/24 18:38:03,0.0,100,,"{""FEN"":""r2qr3/pppb1kpp/2n1pn2/b2p4/3P4/BP1BPN2/P1Q2PPP/5RK1 w - - 6 14"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Colle System"",""Goal"":""mate"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""f3g5 f7g8 d3h7 f6h7 c2h7"",""Rating"":""1459""}","{""FEN"":""r2qr3/pppb1kpp/2n1pn2/b2p4/3P4/BP1BPN2/P1Q2PPP/5RK1 w - - 6 14"",""Phase"":""opening"",""Goal"":""crushing"",""Motif"":""fork"",""Motif"":""pin"",""Length"":""short"",""Moves"":""f6d8 f5f7 f5f7"",""Rating"":""49""}"
08/19/24 18:38:10,0.0,100,,"{""FEN"":""8/1p1k4/8/1PP1Kp2/1B3Pp1/6b1/8/8 b - - 1 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""quietMove"",""Length"":""veryLong"",""Moves"":""g3f2 c5c6 b7c6 b5c6 d7c6 b4e7 f2e1 e7f6 g4g3"",""Rating"":""2549""}","{""FEN"":""8/1p1k4/8/1PP1Kp2/1B3Pp1/6b1/8/8 b - - 1 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""c7c2 e5d4 e6d4 g1h1"",""Rating"":""767""}"
08/19/24 18:38:17,0.0,100,,"{""FEN"":""r2qk1r1/3p3p/p1b1pp2/5n2/2P5/4Q1R1/BPP2P1P/2KR4 w q - 2 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""hangingPiece skewer"",""Length"":""short"",""Moves"":""g3g8 e8f7 g8d8"",""Rating"":""957""}","{""FEN"":""r2qk1r1/3p3p/p1b1pp2/5n2/2P5/4Q1R1/BPP2P1P/2KR4 w q - 2 23"",""Phase"":""middlegame"",""OpeningTags"":""Italian Defense Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e1e8"",""Rating"":""682""}"
08/19/24 18:38:24,0.0,100,,"{""FEN"":""1n3Q2/r1kR3p/1p4p1/p1pr1p2/8/8/P1P2PPP/3R2K1 b - - 0 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""b8d7 f8c8 c7c8"",""Rating"":""2118""}","{""FEN"":""1n3Q2/r1kR3p/1p4p1/p1pr1p2/8/8/P1P2PPP/3R2K1 b - - 0 35"",""Phase"":""endgame"",""OpeningTags"":""Kings Defense Other Variation"",""Goal"":""mate"",""Length"":""long"",""Mate"":""backRankMate mateIn2"",""Moves"":""g4f1 e2e8 b8b1 d1d8"",""Rating"":""661""}"
08/19/24 18:38:31,0.0,100,,"{""FEN"":""6R1/6p1/6pk/4p3/5r1P/4K3/6P1/8 w - - 1 45"",""Phase"":""rookEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g8h8"",""Rating"":""692""}","{""FEN"":""6R1/6p1/6pk/4p3/5r1P/4K3/6P1/8 w - - 1 45"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn3"",""Moves"":""b1b8 g8d8 c1d1 d8d1"",""Rating"":""825""}"
08/19/24 18:38:38,0.0,100,,"{""FEN"":""8/3k2p1/1p1P3p/3KPP1b/2P5/8/8/8 w - - 0 44"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""veryLong"",""Moves"":""e5e6 d7c8 d5c6 h5f3 c6b6 f3e4 e6e7"",""Rating"":""2324""}","{""FEN"":""8/3k2p1/1p1P3p/3KPP1b/2P5/8/8/8 w - - 0 44"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""b8h8 h7h8 f1f8"",""Rating"":""783""}"
08/19/24 18:38:45,0.0,100,,"{""FEN"":""2r3k1/pp3ppp/8/5Q2/8/2P5/q1P2PPP/3rB2K w - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""f5c8 d1d8 c8d8"",""Rating"":""518""}","{""FEN"":""2r3k1/pp3ppp/8/5Q2/8/2P5/q1P2PPP/3rB2K w - - 0 23"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Two Game Knights Defensef8"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""long"",""Moves"":""f6g7 g6e5 f3f3 g8h8 e1d6"",""Rating"":""763""}"
08/19/24 18:38:52,0.0,100,,"{""FEN"":""r4rk1/pp2b1p1/q3ppQp/3pn1N1/3R3P/2N5/PPP2PP1/2K4R w - - 0 19"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Advance Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g6h7"",""Rating"":""873""}","{""FEN"":""r4rk1/pp2b1p1/q3ppQp/3pn1N1/3R3P/2N5/PPP2PP1/2K4R w - - 0 19"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d3h2"",""Rating"":""531""}"
08/19/24 18:38:59,0.0,100,,"{""FEN"":""5rk1/pp3qpp/4p3/8/1P2Q3/P1R1PnPP/5PK1/3R4 b - - 0 27"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""deflection discoveredAttack"",""Length"":""long"",""Moves"":""f3e1 g2h1 f7f2 c3c8 f2f1"",""Rating"":""2079""}","{""FEN"":""5rk1/pp3qpp/4p3/8/1P2Q3/P1R1PnPP/5PK1/3R4 b - - 0 27"",""Phase"":""endgame"",""OpeningTags"":""Scotch Game Chigorin Attack"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d5d1 f6e8 f3e1"",""Rating"":""737""}"
08/19/24 18:39:06,0.0,100,,"{""FEN"":""2r4k/1p4pp/p4p2/1b1p4/3Qq3/2B3RP/1P3PP1/6K1 w - - 1 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d4f6 e4e1 g1h2"",""Rating"":""1901""}","{""FEN"":""2r4k/1p4pp/p4p2/1b1p4/3Qq3/2B3RP/1P3PP1/6K1 w - - 1 28"",""Phase"":""endgame"",""OpeningTags"":""English Defense Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d1d8"",""Rating"":""826""}"
08/19/24 18:39:13,0.0,100,,"{""FEN"":""r5k1/ppp1qppp/4b3/2NrQ3/8/8/PPP2PPP/R3R1K1 w - - 5 16"",""Phase"":""middlegame"",""OpeningTags"":""Italian Game Scotch Gambit"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""e5d5 e6d5 e1e7"",""Rating"":""1371""}","{""FEN"":""r5k1/ppp1qppp/4b3/2NrQ3/8/8/PPP2PPP/R3R1K1 w - - 5 16"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d3f7"",""Rating"":""680""}"
08/19/24 18:39:20,0.0,100,,"{""FEN"":""3q1r2/6kp/p3RppN/1pb3B1/2p3P1/2Q4P/PP3P2/6K1 b - - 1 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c5d4 e6e7 d8e7 c3d4 f8d8"",""Rating"":""2498""}","{""FEN"":""3q1r2/6kp/p3RppN/1pb3B1/2p3P1/2Q4P/PP3P2/6K1 b - - 1 26"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Morphy Variation"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d3d1 d2d1 d1e1"",""Rating"":""828""}"
08/19/24 18:39:27,0.0,100,,"{""FEN"":""r4k1r/3Qnppp/2p1p3/p1q1P3/8/2B5/PP3PPP/3RK2R w K - 4 18"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Advance Variation"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d7d8 a8d8 d1d8"",""Rating"":""737""}","{""FEN"":""r4k1r/3Qnppp/2p1p3/p1q1P3/8/2B5/PP3PPP/3RK2R w K - 4 18"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""c8d8"",""Rating"":""723""}"
08/19/24 18:39:34,0.0,100,,"{""FEN"":""r2q1rk1/ppp3pn/3p2np/3Pp1b1/2P3Q1/1PN4P/P4PPN/R1B2RK1 w - - 1 15"",""Phase"":""opening"",""OpeningTags"":""Philidor Defense Other variations"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""g4e6 f8f7 e6g6"",""Rating"":""1539""}","{""FEN"":""r2q1rk1/ppp3pn/3p2np/3Pp1b1/2P3Q1/1PN4P/P4PPN/R1B2RK1 w - - 1 15"",""Phase"":""opening"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d3g7"",""Rating"":""673""}"
08/19/24 18:39:41,0.0,100,,"{""FEN"":""8/5p2/4pP2/1N1pPk2/1KpPn3/2P5/8/8 w - - 17 54"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Motif"":""deflection"",""Length"":""veryLong"",""Moves"":""b5d6 f5g6 d6e4 d5e4 b4c4 g6g5 c4b3 g5f4 b3c2 f4f3 d4d5 e4e3 d5e6"",""Rating"":""2570""}","{""FEN"":""8/5p2/4pP2/1N1pPk2/1KpPn3/2P5/8/8 w - - 17 54"",""Phase"":""queenEndgame"",""Phase"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f7f6 d5e7 e1e8"",""Rating"":""729""}"
08/19/24 18:39:48,0.0,100,,"{""FEN"":""rnb2rk1/ppp2p1p/6pb/4p3/7q/1P1PnN1P/PBPQB1P1/RN1K3R w - - 0 12"",""Phase"":""opening"",""OpeningTags"":""Nimzo-Larsen Attack Indian Variation"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d2e3 h6e3 f3h4"",""Rating"":""1016""}","{""FEN"":""rnb2rk1/ppp2p1p/6pb/4p3/7q/1P1PnN1P/PBPQB1P1/RN1K3R w - - 0 12"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""c3b2"",""Rating"":""826""}"
08/19/24 18:39:56,0.0,100,,"{""FEN"":""6k1/5p1p/pp4p1/8/P3Bb2/2P3PP/1P1r1P1q/1R2KQ2 b - - 0 29"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""attackingF2F7 pin sacrifice"",""Length"":""long"",""Moves"":""d2f2 f1f2 f4g3 f2g3 h2g3"",""Rating"":""1827""}","{""FEN"":""6k1/5p1p/pp4p1/8/P3Bb2/2P3PP/1P1r1P1q/1R2KQ2 b - - 0 29"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Old Gambit"",""Goal"":""mate"",""Motif"":""attackingF2F7"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h5g2"",""Rating"":""836""}"
08/19/24 18:40:03,0.0,100,,"{""FEN"":""r1r3k1/1p3ppp/4p3/2Np4/1q1P4/2Q4P/p1PK1PP1/R6R b - - 3 28"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""b4c3 d2c3 b7b6 c3b2 b6c5"",""Rating"":""1643""}","{""FEN"":""r1r3k1/1p3ppp/4p3/2Np4/1q1P4/2Q4P/p1PK1PP1/R6R b - - 3 28"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Kings Scotch queensideAttack"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f3f1 c1e1 Defense153""}"
08/19/24 18:40:10,0.0,100,,"{""FEN"":""r4rk1/p2q1pp1/2p4p/3R1b2/Q7/2P3P1/P3PPBP/5RK1 b - - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Kings Indian Attack French Variation"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c6d5 a4d7 f5d7"",""Rating"":""1442""}","{""FEN"":""r4rk1/p2q1pp1/2p4p/3R1b2/Q7/2P3P1/P3PPBP/5RK1 b - - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Ruy Opening Other variations"",""Goal"":""mate"",""Motif"":""queensideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e7e1"",""Rating"":""490""}"
08/19/24 18:40:17,0.0,100,,"{""FEN"":""2r3k1/1P3p1p/2p3p1/P1Q5/3p3q/4b2B/R7/5R1K b - - 0 38"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""h4h3 a2h2 h3f1"",""Rating"":""1017""}","{""FEN"":""2r3k1/1P3p1p/2p3p1/P1Q5/3p3q/4b2B/R7/5R1K b - - 0 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e3f3"",""Rating"":""800""}"
08/19/24 18:40:24,0.0,100,,"{""FEN"":""Q7/1p3kp1/p4p2/4q3/8/1P1r4/1P6/2K2R1R b - - 1 34"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork pin"",""Length"":""long"",""Moves"":""d3b3 f1f2 e5e3 f2d2 b3b2"",""Rating"":""2371""}","{""FEN"":""Q7/1p3kp1/p4p2/4q3/8/1P1r4/1P6/2K2R1R b - - 1 34"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""a7a1"",""Rating"":""417""}"
08/19/24 18:40:31,0.0,100,,"{""FEN"":""6k1/bp3ppp/4bq1r/p1Pr4/N7/PP2PBQ1/5PPP/1R3RK1 b - - 4 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""pin"",""Length"":""long"",""Moves"":""h6g6 g3f4 d5f5 f4c7 f5f3"",""Rating"":""2324""}","{""FEN"":""6k1/bp3ppp/4bq1r/p1Pr4/N7/PP2PBQ1/5PPP/1R3RK1 b - - 4 22"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g3f3"",""Rating"":""8299""}"
08/19/24 18:40:38,0.0,100,,"{""FEN"":""r5k1/2pq2pp/1p2rb2/pQ1pn3/P2P4/B1P4P/5PP1/3RR1K1 w - - 0 22"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""capturingDefender"",""Length"":""short"",""Moves"":""b5d7 e5d7 e1e6"",""Rating"":""1799""}","{""FEN"":""r5k1/2pq2pp/1p2rb2/pQ1pn3/P2P4/B1P4P/5PP1/3RR1K1 w - - 0 22"",""Phase"":""middlegame"",""OpeningTags"":""Italian Game Evans Variation"",""Goal"":""mate"",""Length"":""long"",""Mate"":""backRankMate mateIn3"",""Moves"":""c1c1 d1d8 d2d8 e1e8 a1d1"",""Rating"":""802""}"
08/19/24 18:40:45,0.0,100,,"{""FEN"":""5r1k/6p1/Q2p1b2/7N/3pP3/3P1R1P/3q2PK/8 b - - 0 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""discoveredAttack pin"",""Length"":""long"",""Moves"":""f6e5 h5g3 f8f3 a6c8 h8h7"",""Rating"":""1257""}","{""FEN"":""5r1k/6p1/Q2p1b2/7N/3pP3/3P1R1P/3q2PK/8 b - - 0 28"",""Phase"":""endgame"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""a6f7 g3g2 g7g8"",""Rating"":""824""}"
08/19/24 18:40:52,0.0,100,,"{""FEN"":""2r4r/p3k1pp/4pp2/8/3P4/2PbPP2/P2B2PP/RR4K1 b - - 3 22"",""Phase"":""endgame"",""Goal"":""equality"",""Length"":""oneMove"",""Moves"":""d3b1"",""Rating"":""1424""}","{""FEN"":""2r4r/p3k1pp/4pp2/8/3P4/2PbPP2/P2B2PP/RR4K1 b - - 3 22"",""Phase"":""endgame"",""OpeningTags"":""Kings Gambit Declined Scotch Pawns Defense"",""Goal"":""advantage"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""f3d3 d1e1 d1c2"",""Rating"":""684""}"
